date,ticker,cap,setup_type,score,grade,recommendation,selloff_total_pct,consecutive_down_days,pct_off_30d_high,gap_pct,prior_day_range_atr,prior_day_rvol,pct_from_200mav,pct_from_50mav,pct_change_3,pct_change_15,pct_change_30,pct_off_52wk_high,current_price,atr_pct,bounce_day_return,bounce_low_to_close,bounce_day_close_position,review_status
2022-05-11,TTD,Medium,GapFade_weakstock,5,B,CAUTION,-0.2858308847535096,4,-0.4241905764674915,-0.0374857142857142,1.3482137462561612,2.607412978005582,-0.4328431153311904,-0.3240445466231582,-0.1056827473426001,-0.346234309623431,-0.403381971907814,-0.6165308090104303,43.75,0.132408,0.0292092139634292,0.0595281750397262,0.6188055908513344,REJECT
2022-05-11,UPST,Medium,GapFade_weakstock,6,A,GO,-0.6286754064021177,4,-0.7319776714513557,-0.0586135078845581,0.8577274566144206,5.7317001156879455,-0.8133559349800048,-0.6634648600640629,-0.5993562999165574,-0.5779228933818912,-0.7203128900723974,-0.9162868107018384,33.61,0.3278037998894886,-0.1150442477876106,0.1010617381046008,0.3650568181818183,REJECT
2022-05-11,MTCH,Medium,GapFade_weakstock,3,F,NO-GO,-0.1378252331860579,4,-0.3856849285120896,-0.0093950177935942,1.058634602645684,1.501050983560147,-0.4491680084620339,-0.2488687589280367,-0.0515728365060077,-0.1698180099267313,-0.3680280676502339,-0.614010989010989,70.25,0.0911749872902897,0.0022991809167983,0.024529964747356,0.4206549118387915,
2022-05-11,COIN,Medium,GapFade_weakstock,7,A+,GO,-0.41608,4,-0.6470332221093864,-0.2485956980408274,1.3782744020902404,4.415743295217888,-0.6840497044918922,-0.5361343640611217,-0.2964141122035859,-0.5039081084754978,-0.6431330367183299,-0.8021415017619951,72.99,0.1907549957919872,-0.0205123529948035,0.0711864406779661,0.320754716981132,REJECT
2022-05-11,ATER,Medium,GapFade_weakstock,4,C,NO-GO,-0.3527272727272727,6,-0.509641873278237,-0.0168539325842696,0.8972474833976067,0.2660821990103886,-0.3506996849251983,-0.0323457461266649,-0.175925925925926,-0.2344086021505376,0.2992700729927006,-0.8136125654450261,42.72,0.1815790529695024,-0.1857142857142856,0.0961538461538462,0.2314814814814818,
2022-05-11,CTVA,Medium,GapFade_strongstock,3,F,NO-GO,-0.0626441881100266,4,-0.1486137975499677,-0.0003786444528588,1.03803987933191,0.9529458995543688,0.0891676074707577,-0.0692543814823561,-0.0523860782203086,-0.1386170906718851,-0.0897811476822333,-0.1486137975499677,52.82,0.0385961756910261,0.0151515151515152,0.0201751046821469,0.5463917525773214,
2022-05-11,CVNA,Medium,GapFade_weakstock,6,A,GO,-0.354225352112676,4,-0.7382243791036254,-0.0258996728462378,0.7098260794601936,1.4182368332520745,-0.8359828864150187,-0.645437374457958,-0.2108433734939758,-0.6034594594594594,-0.7355252721897757,-0.9026616776795904,36.68,0.2665496962143636,-0.160369437447523,0.0298661174047374,0.0914826498422713,REJECT
2022-05-11,SI,Medium,GapFade_weakstock,6,A,GO,-0.3336437718277066,4,-0.4721018168403578,-0.0811786629396692,1.114384739120101,1.5555642803202974,-0.3662715643703791,-0.3313677757582272,-0.2300242130750605,-0.3690012493569486,-0.4651133815100922,-0.6411435258714369,85.86,0.1504999833616185,-0.0935479781974901,0.0214240516725445,0.1007327114352688,REJECT
2022-05-12,APPS,Medium,GapFade_weakstock,6,A,GO,-0.3178984861976847,5,-0.5141649048625793,-0.0387293298520452,1.1555610866164132,1.91361862279256,-0.5800590165102776,-0.3869351559873866,-0.1178502879078694,-0.316884661117717,-0.4905785856794502,-0.755479889338157,22.98,0.122384682332463,0.0814848347668628,0.1060185185185184,0.7178683385579939,REJECT
2022-05-12,Z,Medium,GapFade_weakstock,3,F,NO-GO,-0.1768802228412255,5,-0.3633752244165171,-0.0109983079526226,0.7727609178386379,0.9378980788949222,-0.4805430712707798,-0.2549387099892002,-0.0462614308768154,-0.1833256563795486,-0.3248286367098248,-0.7156375300721732,35.46,0.0952481669486745,0.0821214713430283,0.0946062878569368,0.8058968058968061,
2022-05-12,TNA,Medium,GapFade_weakstock,4,C,NO-GO,-0.3030363563723532,5,-0.4959527417772686,-0.0154772141014617,1.0483750187209828,1.6989911834983749,-0.5402965212607918,-0.3759256476850758,-0.0742902626691429,-0.3750671681891456,-0.4646309651680221,-0.6947773598110402,34.89,0.1394288170986365,0.0521106259097525,0.0689145223306713,0.6996996996996996,
2022-05-12,BILL,Medium,GapFade_weakstock,5,B,CAUTION,-0.4275392116548199,5,-0.6020662338192658,-0.024217547460236,0.8894475704407395,1.2509423364639498,-0.5887829092353789,-0.4995732636039557,-0.0969326290427207,-0.4533879291002917,-0.5802283006676717,-0.7203690153373793,97.45,0.1939391629407022,0.0515301293511409,0.1126070991432067,0.6769230769230767,SKIP
2022-05-12,COUP,Medium,GapFade_weakstock,4,C,NO-GO,-0.2894591915409186,5,-0.4220051966669653,-0.0730119361339328,0.8649853134812128,1.2245493128663294,-0.6193586036107533,-0.3320909043847387,-0.0589350838803791,-0.2936603525676118,-0.3794131794131793,-0.772355141506105,64.51,0.1093185995526717,0.1038461538461539,0.1297278795139484,0.7899947889525796,
2022-05-12,VEEV,Medium,GapFade_weakstock,3,F,NO-GO,-0.1372823802080526,5,-0.270198796279409,-0.0199300262401599,1.2461359099101008,1.178632665396475,-0.3829299915069021,-0.1630867177271262,-0.0364796532627016,-0.1393698247123346,-0.2520910237839353,-0.53465519246424,160.06,0.0546986397957908,0.0464078536367693,0.0484128504822125,0.8813953488372114,
2022-05-12,CZR,Medium,GapFade_weakstock,4,C,NO-GO,-0.2954545454545454,7,-0.4070615584374183,-0.0095119933829611,1.0763636363636364,1.3793830320644949,-0.4592808636747097,-0.3255512321660181,-0.086685552407932,-0.2899721039494934,-0.3762414549206759,-0.5963609047658793,48.36,0.0995140612076096,0.0402922755741127,0.0813802083333333,0.7075471698113202,
2022-05-12,WIX,Medium,GapFade_weakstock,4,C,NO-GO,-0.2646502835538751,5,-0.4759766502020655,-0.0066838046272493,1.0551097915281569,1.9205603952451973,-0.621349035721679,-0.3230858468677494,-0.0971684976017328,-0.3042804340050077,-0.4396427542494958,-0.8111650485436893,58.35,0.1075274819439343,0.0917874396135265,0.1251778093883357,0.859584859584859,
2022-05-12,WPM,Medium,GapFade_weakstock,3,F,NO-GO,-0.1055579491598448,5,-0.2000770638666794,-0.0216763005780348,1.0291955471539596,1.1486974812738164,-0.0397602175803434,-0.1240395448043646,-0.0235183443085606,-0.1547231270358305,-0.1412616339193381,-0.2000770638666794,41.52,0.040952725020644,-0.0302806499261446,0.022851207478577,0.3505976095617533,
2022-05-12,TLRY,Medium,GapFade_weakstock,5,B,CAUTION,-0.2131782945736434,5,-0.552863436123348,-0.0147783251231527,1.1010389502876767,1.3780763396909852,-0.5477066443119376,-0.3042226487523992,-0.0751708428246013,-0.2251908396946564,-0.5012285012285013,-0.788981288981289,40.6,0.0850070372976776,0.1099999999999999,0.1413881748071979,0.9090909090909084,REJECT
2022-05-12,PYPL,Medium,GapFade_weakstock,3,F,NO-GO,-0.171497850766009,5,-0.3884540913454498,-0.0188905148330451,0.9984726741483504,0.772854648229354,-0.6000077689059119,-0.2599950384129222,-0.0548220797183452,-0.15917225950783,-0.3656004726137226,-0.757641217436162,75.17,0.0715473498166061,0.0073220338983051,0.0342302509216052,0.5199627812552883,
2022-05-12,TWLO,Medium,GapFade_weakstock,3,F,NO-GO,-0.2419381240792273,5,-0.4749433106575964,-0.017836320449147,0.79122866508421,1.22540020143732,-0.6324277172995303,-0.3378771176565625,-0.0806947890818858,-0.2580903556552387,-0.4507501630789302,-0.7755646021130174,92.62,0.1084826634173427,0.0907132178348429,0.1317440401505646,0.7965517241379308,
2022-05-12,PENN,Medium,GapFade_weakstock,3,F,NO-GO,-0.2510866785988238,5,-0.3494002665482009,-0.0112666439057698,0.9914243882033048,1.1877714583541583,-0.4758284246308742,-0.2696853338652571,-0.0809538751176655,-0.2092332613390928,-0.3343181818181818,-0.6609953703703704,29.29,0.0816148856264937,0.0031077348066298,0.0266831595688283,0.2903846153846152,
2022-05-12,ROKU,Medium,GapFade_weakstock,3,F,NO-GO,-0.2723239046034387,5,-0.4240835781148833,-0.0033028455284553,0.8782397521249424,0.8755503940819896,-0.6555068145933475,-0.2973498879794345,-0.1031104021875355,-0.2092415871421396,-0.394228549442093,-0.8395961539754663,78.72,0.1213567073170731,0.1152179454499108,0.1648029818956335,0.7820593809222992,
2022-05-12,OSTK,Medium,GapFade_weakstock,5,B,CAUTION,-0.2199468085106384,5,-0.4189778129952456,-0.0300034094783497,1.1157215086578165,1.0911687908407954,-0.5380394871498037,-0.308315076278721,-0.1255217650566488,-0.1804973456272702,-0.3722174657534247,-0.736430625449317,29.33,0.1020654132774828,0.0808435852372583,0.1125180897250361,0.6732038876983351,REJECT
2022-05-12,ARKW,Medium,GapFade_weakstock,5,B,CAUTION,-0.2979191090269636,5,-0.4915092337083422,-0.0388227927363807,1.0875485154418136,1.621395749992263,-0.5923821143295426,-0.3739922595077131,-0.116377720398377,-0.3329156223893066,-0.4710168930109307,-0.7043322636386078,47.91,0.1040218266392342,0.09728555917481,0.1203991130820399,0.7347767253044654,
2022-05-12,CFLT,Medium,GapFade_weakstock,5,B,CAUTION,-0.434448879336813,5,-0.5867175229975319,-0.0244299674267102,0.7140348126700499,1.1872332981926694,-0.6762734540277988,-0.4832867674285522,-0.0757651781234319,-0.4859056656433156,-0.5555019305019304,-0.806044013899126,18.42,0.1953997983558243,0.0740122426266,0.1114310394471639,0.4432989690721652,
2022-05-12,XME,Medium,GapFade_strongstock,3,F,NO-GO,-0.1497271487039563,5,-0.2516884286357496,-0.0188527878058563,0.9067402342494668,1.0920242241900224,0.0362629688747008,-0.1568758750837035,-0.0179239708489266,-0.189795255118622,-0.1913720402205643,-0.2516884286357496,49.86,0.0579516933127041,-0.0026573998364677,0.0238857713664541,0.4909843844362,
2022-05-12,BABA,Medium,GapFade_weakstock,3,F,NO-GO,-0.1655094956095568,5,-0.31949622904493,-0.0128471797381622,1.0736468500443657,1.0872761925987624,-0.3956236139385921,-0.1761387691575709,-0.0366572371522866,-0.0495406442609604,-0.2989363527191627,-0.6460219151977131,81.73,0.0689465312614706,0.0050818046603866,0.0394821176772208,0.602739726027397,
2022-05-12,SE,Medium,GapFade_weakstock,5,B,CAUTION,-0.3467169983985358,5,-0.5813970534339955,-0.0122570478024864,1.0196922714395118,2.097461964904904,-0.7471964636720521,-0.4418960095222646,-0.1162178891983906,-0.3739311554483666,-0.537346079066753,-0.8467667954834439,57.11,0.1401228206218575,0.0893458606630031,0.1366999630040695,0.7295162882527151,
2022-05-12,XP,Medium,GapFade_weakstock,3,F,NO-GO,-0.2841313810842896,9,-0.4567567567567567,-0.0016583747927032,0.8212381173197312,0.824029960311963,-0.4731246996461285,-0.3572707634585867,-0.0443740095087163,-0.3212007504690431,-0.4198203976908274,-0.6591936699321778,18.09,0.0851496485824844,0.0841638981173864,0.0944661822247064,0.3427991886409732,
2022-05-12,MRNA,Medium,GapFade_weakstock,3,F,NO-GO,-0.1016739446870451,2,-0.3424427800558202,-0.0229279753706555,1.030028494808947,1.1517908451734258,-0.5255220727569981,-0.1999382922510104,-0.0910898379970545,-0.1458131487889273,-0.2943631374342556,-0.751894510442421,123.43,0.0958781148366338,0.0793532338308457,0.0937736324678596,0.8013211746966308,
2022-05-12,XLY,ETF,GapFade_weakstock,4,C,NO-GO,-0.1306295544140483,5,-0.237958115183246,-0.0174510477499142,1.062944879365398,1.160406478743088,-0.2195940602287867,-0.1653783694515293,-0.0387028597846904,-0.1913888888888888,-0.2283426996076767,-0.3232121268483213,72.775,0.0453101045296167,0.024753513740298,0.0318242624797578,0.5678391959799002,
2022-05-12,ILMN,Medium,GapFade_weakstock,3,F,NO-GO,-0.3028012304470187,5,-0.4259887918956784,-0.0134710161933818,0.9104960000387308,1.5665393457835912,-0.4464448730675099,-0.3415294196186836,-0.0345749501540692,-0.365526072843146,-0.3948130894216566,-0.5949619771863117,213.05,0.0831008482247628,0.0344466647635359,0.0409345525925215,0.6556748466257659,
2022-05-12,IPGP,Medium,GapFade_weakstock,3,F,NO-GO,-0.1238855869242199,5,-0.2105439330543932,-0.0080559677761289,1.025251613014209,0.6890208131342108,-0.3690465640826714,-0.1115606359395101,-0.0639015677713831,-0.0453349524387774,-0.1676371978118934,-0.5721735975692712,94.34,0.0616197492352887,0.0339816200042744,0.0413819081956626,0.7838939857288499,
2022-05-12,TMV,Medium,GapFade_strongstock,3,F,NO-GO,-0.1263308580119888,3,-0.12975670617592,-0.0051203277009728,1.724777641906792,1.17528723961395,0.5078221458540373,0.1822921333078268,-0.0830124894356276,0.052489760724294,0.3435608145294441,-0.12975670617592,24.4125,0.0559894667544436,0.0071024189397838,0.0272994540109198,0.9122807017543862,
2022-05-12,FAS,Medium,GapFade_weakstock,3,F,NO-GO,-0.1944323618964767,5,-0.4244872591671846,-0.0172786177105831,0.9545906041010526,1.1476208251585382,-0.3981429199330223,-0.2971750383290071,-0.0546197039305768,-0.3007362658108363,-0.407454807230843,-0.5245683538885213,74.08,0.1046438213514347,0.007142857142857,0.0626086956521738,0.7093596059113285,
2022-05-12,MNDY,Medium,GapFade_weakstock,5,B,CAUTION,-0.3118678600014554,5,-0.4657062146892656,-0.062810616474569,1.40100185079994,2.831597906991341,-0.6382577695495052,-0.338611202417003,-0.1580306267806268,-0.3107645215363313,-0.4182455708661418,-0.7898444444444445,94.57,0.172990604087675,0.1254654180300124,0.1271186440677966,0.5113636363636364,
2022-05-12,NKTX,Medium,GapFade_weakstock,4,C,NO-GO,-0.3481908757210278,5,-0.3891891891891892,-0.0329847144006436,0.5048165499815764,0.1541900613000942,-0.3118415297823692,0.0362305550461009,-0.0661157024793389,0.5595984943538269,0.0884413309982486,-0.6941437007874016,12.43,0.218331226295828,0.0549084858569051,0.0764006791171477,0.697674418604651,
2022-05-12,YETI,Medium,GapFade_weakstock,4,C,NO-GO,-0.1732075471698113,5,-0.3305835624809043,-0.0187129164764947,1.2382183631932488,2.4844299176598224,-0.4483626807660231,-0.2157803182693477,-0.0411378555798687,-0.1732075471698113,-0.310029916548575,-0.5973166697298291,43.82,0.0746423681293603,0.0534883720930231,0.0762651461154667,0.7379310344827581,
2022-05-12,CLF,Medium,GapFade_weakstock,3,F,NO-GO,-0.2017903767251025,5,-0.3713278495887191,-0.0271028037383176,0.7567223837209289,0.7628269883124346,-0.0811033629899349,-0.2406554491842368,-0.0364700585321928,-0.2765382014874915,-0.3339558045440399,-0.3713278495887191,21.4,0.0881815754339118,0.0201729106628241,0.0463054187192117,0.6527777777777772,
2022-05-12,GNRC,Medium,GapFade_weakstock,5,B,CAUTION,-0.2168255061813448,5,-0.3772976262933658,-0.022578438080344,1.140436624307592,1.0060587464327042,-0.4307348380847908,-0.2676087795317019,-0.1003341540626098,-0.150954356846473,-0.3421847875008036,-0.6097346989376513,204.62,0.0824919362721141,0.07015,0.0812872587652824,0.680338266384778,
2022-05-12,RH,Medium,GapFade_weakstock,4,C,NO-GO,-0.1870072440578361,7,-0.2275158601816146,-0.0157452138128465,1.010831401373122,0.7307145260286959,-0.4685584174013885,-0.1818838131562567,-0.0380378657487091,-0.1711650255071777,-0.1640241713533564,-0.6246776619748576,279.45,0.0720059044551798,0.0373386656971459,0.0529963636712563,0.765653075696744,
2022-05-12,CAR,Medium,GapFade_strongstock,4,C,NO-GO,-0.2132065504490227,5,-0.3184563758389262,-0.0088178684929054,0.7013943923596428,1.1744255999528497,0.1609697769026722,-0.1232813709162202,-0.0169409486931267,-0.276568875072858,-0.1288360304152856,-0.590156115279485,223.41,0.1146149935736346,-0.0067738439306358,0.0396105123841935,0.5156923076923075,
2022-05-12,LPX,Medium,GapFade_strongstock,3,F,NO-GO,-0.0934320074005551,5,-0.1215264438468435,-0.0155976676384838,1.2268071665190905,1.290433386933095,0.0354732610917148,0.0371467880198961,-0.0718441347584901,0.0568479433061161,0.0398666060330452,-0.1400275792904601,68.6,0.0567972719700125,0.0152524803790907,0.0246599910327306,0.614525139664806,
2022-05-12,PINS,Medium,GapFade_weakstock,3,F,NO-GO,-0.147178329571106,3,-0.3241502683363148,-0.0211752249867655,1.1475005288020872,0.8830185883318851,-0.5124871927882171,-0.1908678146149233,-0.1038899430740036,-0.0662382600098863,-0.2646944336317633,-0.7689861807508866,18.89,0.0858080617106556,0.0903190914007572,0.1001364256480218,1.0,
2022-05-12,ONON,Medium,GapFade_weakstock,4,C,NO-GO,-0.3643617021276595,6,-0.3826568265682657,-0.017931858936043,1.8246373233812063,1.9055692245094973,,-0.3098298707942113,-0.1933461909353904,-0.3599846977811782,-0.3621807091117041,-0.7005548594952569,16.73,0.1176039620869268,0.1576384662203286,0.1611721611721612,0.9119170984455962,
2022-05-12,DXCM,Medium,GapFade_weakstock,3,F,NO-GO,-0.2145938801466371,5,-0.4157607687455941,-0.0169556105924937,0.9887744577808996,1.2636876116967966,-0.3742715207413375,-0.294516429922503,-0.0456942003514938,-0.3333333333333333,-0.3932025740819236,-0.5224216470645324,78.735,0.0789005615582106,0.0062015503875967,0.0294438386041438,0.4902284431533071,
2022-05-12,TPX,Medium,GapFade_weakstock,3,F,NO-GO,-0.1458041958041958,5,-0.1931968295904888,-0.010233319688907,1.1608060368970488,0.7374219563141422,-0.3930427242766761,-0.1712969558816545,-0.083989501312336,-0.1446078431372548,-0.1572956191790272,-0.516333399326866,24.43,0.0662940763698029,0.0483870967741936,0.0483870967741936,0.7005988023952099,
2022-05-12,SHOP,Medium,GapFade_weakstock,4,C,NO-GO,-0.2184525561770189,5,-0.5702511668060539,-0.0156313757493958,0.7470456556822329,1.3143086550034402,-0.719941129531513,-0.4420093617864947,-0.0630808140218796,-0.3376507276507276,-0.548483560090703,-0.819282575820316,31.859,0.1292009882831942,0.1272280858390994,0.1475361942478737,0.5907200415908499,
2022-05-12,F,Large,GapFade_weakstock,5,B,CAUTION,-0.1342780026990553,5,-0.2734994337485844,-0.0483242400623538,1.1829259602365856,1.135090709678552,-0.2436969836301366,-0.1856553475087274,-0.0403889304412864,-0.1828025477707006,-0.2570932252460914,-0.5040587553150367,12.83,0.0546882307092751,0.0188370188370187,0.0238683127572015,0.4461538461538446,
2022-05-12,TTD,Medium,GapFade_weakstock,4,C,NO-GO,-0.2925236696049624,5,-0.4295867333508818,-0.0327641901245962,0.7038016017906127,2.477872697236794,-0.4367218615991561,-0.322266077024601,-0.0366748166259168,-0.3171577123050259,-0.3949462515705709,-0.6201244631431326,43.34,0.1290047135605511,0.0696564885496183,0.1085290482076637,0.6743471582181263,
2022-05-12,ZS,Medium,GapFade_weakstock,5,B,CAUTION,-0.3376818622696411,5,-0.4617718924883739,-0.0309731273339678,1.0089707493905489,1.84147576998388,-0.4873544201698652,-0.3675493591210061,-0.1079103795153178,-0.3541873551804039,-0.4307211338057524,-0.6368881444258329,136.57,0.1041401060680551,0.0399727973401843,0.0784359818210311,0.5893435384162496,
2022-05-12,SMG,Medium,GapFade_weakstock,4,C,NO-GO,-0.1892747252747252,5,-0.2984671560610095,-0.0159401431359791,1.1652307335677192,0.9716565165061432,-0.3614342870041975,-0.214251511087557,-0.1037029837690737,-0.1483978206667283,-0.2875463535228677,-0.5234108527131783,92.22,0.0701672243393128,0.0481542699724518,0.0524452312458509,0.6061381074168803,
2022-05-12,DT,Medium,GapFade_weakstock,4,C,NO-GO,-0.265788831992197,5,-0.3882145454988764,-0.0159415476585852,1.052111903455843,1.1679348746196905,-0.4773390639144371,-0.2865165610619554,-0.0567042606516291,-0.26668290306868,-0.3702154361012341,-0.6242243621423829,30.11,0.086492385064288,0.0982112723590955,0.1064263855831349,0.951367781155014,
2022-05-12,RNG,Medium,GapFade_weakstock,5,B,CAUTION,-0.3006239364719229,5,-0.516982019038665,-0.0199513381995133,1.2670531087230286,1.9930191185589088,-0.6686844758389565,-0.413108667713837,-0.1020972909991261,-0.337951030927835,-0.4933015533820991,-0.8042857142857143,61.65,0.1056151083304368,0.0256537570340946,0.0496273712737127,0.6674259681093393,
2022-05-12,SYF,Medium,GapFade_weakstock,3,F,NO-GO,-0.1064744562468386,5,-0.1562985074626866,-0.0322671950183979,1.292842628132762,0.9452366558084644,-0.2129851875035502,-0.04722608761313,-0.0459087226573049,-0.1123115577889447,-0.0111950741673663,-0.3269194132215661,35.33,0.0447717439650641,-0.0339280491371745,0.0307380246528319,0.3900990099009901,
2022-05-12,OVV,Medium,GapFade_strongstock,6,A,GO,-0.1970992934176273,3,-0.2503472222222222,-0.0076424270495599,1.1251349772530137,1.4857162111995743,0.1274298620086425,-0.1476779256873057,-0.0872965546396111,-0.1941022769690182,-0.2079970652971387,-0.2503472222222222,43.18,0.0934476940382452,-0.0105017502917153,0.0338941721531333,0.5696721311475401,REJECT
2022-05-12,FSLY,Medium,GapFade_weakstock,4,C,NO-GO,-0.3094910591471802,5,-0.4987518721917125,-0.043824701195219,0.7561852012908246,1.1356216410590132,-0.7004768801862772,-0.3922886023848436,-0.1448040885860307,-0.4118336262448741,-0.4378499440089586,-0.8432963945684407,10.04,0.1554247296528172,0.1197916666666667,0.131578947368421,0.9025270758122744,
2022-05-12,BBIG,Medium,GapFade_weakstock,4,C,NO-GO,-0.2176656151419558,3,-0.2832369942196532,-0.032258064516129,1.2358090380795927,0.8593380687782483,-0.3664013898292094,-0.056531994217454,-0.1448275862068965,0.0598290598290599,-0.2051282051282051,-0.8014411529223379,49.6,0.1174625576036866,0.0958333333333333,0.123931623931624,0.8787878787878792,
2022-05-12,ASAN,Medium,GapFade_weakstock,5,B,CAUTION,-0.367532905838677,5,-0.5880413277643438,-0.0176093916755602,1.2456450150336464,1.7677755038237313,-0.7493675677085389,-0.4736516888646718,-0.1648841354723708,-0.3643147896879241,-0.5504917246342048,-0.8714588596329376,18.74,0.167713447171825,0.0793047256925584,0.1119194180190263,0.4987531172069828,
2022-05-12,CROX,Medium,GapFade_weakstock,3,F,NO-GO,-0.302,5,-0.3680589087397393,-0.0170009551098376,0.9151863664277244,1.280727925367206,-0.5692100827059038,-0.2771573435843053,-0.034489118406492,-0.294093851132686,-0.3420060331825038,-0.7153034587774636,52.35,0.0964287078728339,0.0891954916439952,0.0896189735614307,0.820284697508896,
2022-05-12,CDAY,Medium,GapFade_weakstock,4,C,NO-GO,-0.1607351712614871,5,-0.2943242483843777,-0.022496516026279,1.1715656688882334,1.1052033790094302,-0.4587465289413824,-0.1968186150038057,-0.0419607095174518,-0.135902287975228,-0.2743426755273043,-0.6147119736135614,50.23,0.0664426495264639,0.0576374745417514,0.0613120784794604,0.8902077151335318,
