signal_date,session,target_date,ticker,bucket,cap,recommendation,score,atr_pct,entry_open,d0_pct,d1_pct,d2_pct,d3_pct,mfe_atr_d0,mfe_atr_3d,mae_atr_3d,adverse_before_fav_atr,days_to_1atr,dir_correct_d0,dir_correct_final,tradeable_d0,tradeable_3d,days_available,complete,episode_id,episode_signal_num,pct_from_9ema,pct_change_3,gap_pct,prior_day_range_atr,prior_day_rvol,premarket_rvol,selloff_total_pct,pct_off_30d_high,pct_off_52wk_high
2026-03-18,evening,2026-03-19,LITE,reversal,Medium,CAUTION,3/5,0.105283,678.985,0.137183,0.040303,0.073588,0.18116,0.13,0.13,1.74,,,False,False,False,False,4,True,LITE_reversal_2026-03-19,1,0.096338,0.054326,0.084627,1.339855,1.571649,0.187718,,,
2026-03-18,evening,2026-03-19,MU,reversal,Large,GO,4/5,0.053251,424.97,0.045415,-0.004871,-0.048521,-0.069275,0.17,1.59,1.43,1.43,2,False,True,False,True,4,True,MU_reversal_2026-03-19,1,0.10337,0.138991,0.012476,0.677978,1.339435,0.098212,,,
2026-03-19,morning,2026-03-19,SNDK,reversal,Large,CAUTION,3/5,0.065862,707.15,0.091833,0.00362,-0.00659,-0.006604,0.33,0.61,1.51,,,False,True,False,False,4,True,SNDK_reversal_2026-03-19,1,0.061943,0.139158,-0.051334,0.964708,1.082064,0.0,,,
2026-03-19,morning,2026-03-19,WDC,reversal,Large,CAUTION,3/5,0.063362,292.07,0.085117,0.003527,0.009313,0.030746,0.16,0.64,1.47,,,False,False,False,False,4,True,WDC_reversal_2026-03-19,1,0.043234,0.119762,-0.028436,1.005969,1.354605,0.0,,,
2026-03-19,evening,2026-03-20,LITE,reversal,Medium,CAUTION,3/5,0.100823,785.49,-0.100752,-0.071981,0.021006,-0.010592,1.32,1.32,0.29,0.02,0,True,True,True,True,4,True,LITE_reversal_2026-03-19,2,0.144814,0.125799,0.06877,0.648654,1.633915,0.046053,,,
2026-03-19,evening,2026-03-20,PL,reversal,Medium,CAUTION,3/5,0.084015,33.55,0.008346,0.008048,-0.051267,0.054247,0.46,0.87,1.24,,,False,False,False,False,4,True,PL_reversal_2026-03-20,1,0.043287,0.000807,0.064087,1.040672,1.493658,0.058012,,,
2026-03-19,evening,2026-03-20,SNDK,reversal,Large,GO,4/5,0.065862,772.7,-0.081519,-0.090863,-0.090876,-0.122738,1.46,2.65,0.1,0.1,0,True,True,True,True,4,True,SNDK_reversal_2026-03-19,2,0.108898,0.139158,-0.009387,0.964708,1.082064,0.063022,,,
2026-03-20,morning,2026-03-20,WDC,reversal,Large,CAUTION,3/5,0.069325,309.515,-0.053035,-0.047574,-0.027349,-0.043213,0.85,1.37,0.35,0.35,1,True,True,False,True,4,True,WDC_reversal_2026-03-19,2,0.080645,0.107334,-0.009308,1.502384,0.987451,0.0,,,
2026-03-20,evening,2026-03-23,SNDK,reversal,Large,CAUTION,3/5,0.074474,716,-0.018869,-0.018883,-0.053268,-0.157584,0.7,2.14,0.61,0.61,2,True,True,False,True,4,True,SNDK_reversal_2026-03-19,3,0.02236,0.097295,-0.082296,1.651872,1.1267,0.038658,,,
2026-03-20,evening,2026-03-23,WDC,reversal,Large,CAUTION,3/5,0.069325,298.61,-0.012793,0.008171,-0.008272,-0.084592,0.75,1.25,0.88,0.88,3,True,True,False,True,4,True,WDC_reversal_2026-03-19,3,0.014786,0.107334,-0.069684,1.502384,0.987451,0.061674,,,
2026-03-24,morning,2026-03-24,PL,reversal,Medium,GO,4/5,0.0963,33.71,-0.05577,0.049244,-0.038861,-0.084545,0.8,0.98,1.03,,,True,True,False,False,4,True,PL_reversal_2026-03-20,2,0.176896,0.36316,-0.005322,1.283699,2.173979,0.000766,,,
2026-03-24,evening,2026-03-25,AXTI,reversal,Medium,CAUTION,3/5,0.109355,67.26,0.001338,-0.130092,-0.098573,-0.216027,0.37,2.44,0.58,0.49,1,False,True,False,True,4,True,AXTI_reversal_2026-03-25,1,0.2566,0.178172,0.016072,0.959345,1.252394,0.056442,,,
2026-03-25,morning,2026-03-25,PL,reversal,Medium,CAUTION,3/5,0.093501,32.4,0.091667,-0.0,-0.047531,-0.139198,0.42,1.7,1.53,1.53,3,False,True,False,True,4,True,PL_reversal_2026-03-20,3,0.120312,0.180638,0.028904,1.624667,1.594065,0.001695,,,
2026-03-26,morning,2026-03-26,AMD,reversal,Large,CAUTION,3/5,0.038881,217.979,-0.065185,-0.073351,-0.100647,-0.066745,1.72,2.96,0.36,0.36,0,True,True,True,True,4,True,AMD_reversal_2026-03-26,1,0.05439,0.094074,-0.017115,1.167173,1.474065,0.002884,,,
2026-03-25,evening,2026-03-26,AXTI,reversal,Medium,CAUTION,3/5,0.114222,65.18,-0.102332,-0.069807,-0.19101,-0.125805,0.96,2.13,0.85,0.85,2,True,True,False,True,4,True,AXTI_reversal_2026-03-25,2,0.163801,0.241704,-0.002227,0.828589,0.763892,0.063877,,,
2026-03-25,evening,2026-03-26,PL,reversal,Medium,CAUTION,3/5,0.092425,34.97,-0.073492,-0.117529,-0.202459,-0.200743,0.88,2.69,0.22,0.22,1,True,True,False,True,4,True,PL_reversal_2026-03-20,4,0.169718,0.045522,0.007351,1.797698,1.626718,0.029722,,,
2026-03-31,morning,2026-03-31,BE,bounce,Medium,CAUTION,4/6,0.116904,123.44,0.097618,0.072991,0.098752,0.093649,0.85,1.26,0.1,0.1,1,True,True,False,True,4,True,BE_bounce_2026-03-31,1,,-0.104928,,1.235041,,,-0.190421,-0.339358,-0.339358
2026-03-30,evening,2026-03-31,FIG,bounce,Medium,CAUTION,4/6,0.088661,20.31,0.040867,0.005416,0.047267,0.054653,0.64,0.77,0.34,,,True,True,False,False,4,True,FIG_bounce_2026-03-31,1,,-0.044097,0.000991,1.012636,,,-0.255814,-0.382589,-0.858942
2026-03-31,morning,2026-03-31,NBIS,bounce,Medium,CAUTION,4/6,0.109872,97.98,0.058992,0.040518,0.110635,0.148602,0.55,1.47,0.21,0.21,2,True,True,False,True,4,True,NBIS_bounce_2026-03-31,1,,-0.129376,,1.24176,,,-0.210576,-0.302646,-0.346137
2026-04-02,morning,2026-04-02,AXTI,bounce,Medium,CAUTION,4/6,0.198012,44.52,0.186882,-0.056828,0.021114,0.194519,0.96,1.47,0.55,0.55,3,True,True,False,True,4,True,AXTI_bounce_2026-04-02,1,,-0.106012,,1.454844,,,-0.272531,-0.340606,-0.340606
2026-04-01,evening,2026-04-02,SNDK,reversal,Medium,CAUTION,3/5,0.088163,642.09,0.092666,0.128549,0.10701,0.216185,0.02,0.02,2.93,,,False,False,False,False,4,True,SNDK_reversal_2026-04-02,1,0.064963,0.124872,0.004663,1.071586,1.185553,0.06723,,,
2026-04-02,morning,2026-04-02,WDC,reversal,Large,CAUTION,3/5,0.086803,278.17,0.060395,0.093396,0.121472,0.217888,0.01,0.01,2.89,,,False,False,False,False,4,True,WDC_reversal_2026-04-02,1,-4.7e-05,0.081318,-0.052833,0.998833,1.455889,0.004266,,,
2026-04-03,evening,2026-04-06,AMD,reversal,Large,CAUTION,3/5,0.047193,219.28,0.004104,0.010261,0.057187,0.079168,0.15,0.38,1.72,,,False,False,False,False,4,True,AMD_reversal_2026-04-06,1,0.050852,0.109467,0.0,1.67177,1.126969,0.0,,,
2026-04-02,evening,2026-04-06,LITE,reversal,Medium,CAUTION,3/5,0.097549,828.48,-0.067835,-0.015365,0.081523,0.079242,0.76,0.76,1.63,,,True,False,False,False,4,True,LITE_reversal_2026-04-06,1,0.121232,0.262817,0.000738,1.483202,1.052316,0.064957,,,
2026-04-03,evening,2026-04-06,PL,reversal,Medium,CAUTION,3/5,0.115289,35.92,-0.025056,-0.02088,0.017539,-0.047049,0.41,0.76,0.55,,,True,True,False,False,4,True,PL_reversal_2026-04-06,1,0.151493,0.286483,0.0,1.59553,1.440506,0.0,,,
2026-04-02,evening,2026-04-06,SNDK,reversal,Large,CAUTION,3/5,0.088913,720.34,0.005956,-0.013244,0.084071,0.182178,0.15,0.51,2.1,,,False,False,False,False,4,True,SNDK_reversal_2026-04-02,2,0.056969,0.225485,-0.000983,1.064039,0.91204,0.063158,,,
2026-04-02,evening,2026-04-06,WDC,reversal,Large,CAUTION,3/5,0.083798,303.18,0.003199,0.02896,0.117422,0.114453,0.16,0.29,1.76,,,False,False,False,False,4,True,WDC_reversal_2026-04-02,2,0.035055,0.172051,-0.001317,0.816411,0.86852,0.051471,,,
2026-04-06,evening,2026-04-07,AXTI,bounce,Medium,GO,6/6,0.231908,42.7,0.064637,0.245433,0.47822,0.503044,0.3,2.43,0.1,0.1,1,True,True,False,True,4,True,AXTI_bounce_2026-04-02,2,,-0.263075,-0.065765,1.119345,,,-0.285884,-0.412644,-0.412644
2026-04-07,evening,2026-04-08,AVGO,reversal,Large,CAUTION,3/5,0.03536,351.75,-0.003184,0.008984,0.05629,0.079602,0.74,0.74,2.34,,,True,False,False,False,4,True,AVGO_reversal_2026-04-08,1,0.061049,0.065329,0.005929,1.039641,1.246852,0.078276,,,
2026-04-07,evening,2026-04-08,CAR,reversal,Medium,GO,4/5,0.069442,248,0.053831,0.197903,0.209435,0.496008,1.22,1.22,7.23,1.42,0,False,False,False,True,4,True,CAR_reversal_2026-04-08,1,0.424008,0.500265,0.001724,2.670074,4.666539,0.143357,,,
2026-04-07,evening,2026-04-08,STX,reversal,Large,CAUTION,3/5,0.068383,503.195,-0.013702,-0.004819,-0.000129,0.020042,0.45,0.45,0.41,,,True,False,False,False,4,True,STX_reversal_2026-04-08,1,0.107309,0.107771,0.003776,0.741256,1.050004,0.108294,,,
2026-04-20,morning,2026-04-20,AAPL,reversal,Large,CAUTION,3/5,0.02271,270.33,0.010062,-0.015389,0.010506,0.011467,0.01,0.8,0.89,,,False,False,False,False,4,True,AAPL_reversal_2026-04-20,1,0.044518,0.044044,0.013507,0.897139,1.389642,0.028896,,,
2026-04-20,morning,2026-04-20,AMD,reversal,Large,CAUTION,3/5,0.036923,280.6,-0.020135,0.013863,0.081468,0.088133,0.83,0.83,2.86,,,True,False,False,False,4,True,AMD_reversal_2026-04-20,1,0.09268,0.091426,-0.005711,0.67611,0.992099,0.054072,,,
2026-04-20,morning,2026-04-20,CAR,reversal,Medium,CAUTION,3/5,0.105844,491.26,0.239262,0.453344,-0.096324,-0.533567,0.29,5.45,6.86,6.86,2,False,True,False,True,4,True,CAR_reversal_2026-04-20,1,0.373384,0.199971,0.029239,1.479163,1.354962,0.02989,,,
2026-04-20,morning,2026-04-20,CRML,reversal,Small,CAUTION,3/5,0.104363,13,-0.081538,-0.204615,-0.087692,-0.181538,1.08,1.96,0.5,0.5,0,True,True,True,True,4,True,CRML_reversal_2026-04-20,1,0.256923,0.428896,-0.048567,2.084777,6.679332,0.220404,,,
2026-04-20,morning,2026-04-20,IONQ,reversal,Medium,GO,4/5,0.064233,45.34,0.065726,0.020732,0.044552,-0.037715,0.08,1.17,1.3,1.3,3,False,True,False,True,4,True,IONQ_reversal_2026-04-20,1,0.23076,0.28887,0.000868,1.015838,1.722134,0.076159,,,
2026-04-20,morning,2026-04-20,RKLB,reversal,Medium,CAUTION,3/5,0.059793,84.85,0.054331,0.021096,0.061167,-0.002946,0.05,0.65,1.63,,,False,True,False,False,4,True,RKLB_reversal_2026-04-20,1,0.191588,0.17419,0.051061,0.636103,1.025427,0.043377,,,
2026-04-20,morning,2026-04-20,TSLA,reversal,Large,CAUTION,3/5,0.042216,402.58,-0.025039,-0.040141,-0.037434,-0.071688,0.84,2.01,0.25,0.25,1,True,True,False,True,4,True,TSLA_reversal_2026-04-20,1,0.052202,0.1,-0.014727,1.057996,1.297426,0.035224,,,
2026-04-20,evening,2026-04-21,AAPL,reversal,Large,CAUTION,3/5,0.023155,271.5,-0.019632,0.006151,0.007109,-0.001621,0.97,0.97,0.68,,,True,True,False,False,4,True,AAPL_reversal_2026-04-20,2,0.041168,0.044044,0.010362,0.882644,1.432698,0.029791,,,
2026-04-20,evening,2026-04-21,AMD,reversal,Large,CAUTION,3/5,0.038175,277.33,0.025818,0.09422,0.100963,0.254138,0.07,0.07,7.15,,,False,False,False,False,4,True,AMD_reversal_2026-04-20,2,0.091164,0.091426,-0.00704,0.654807,0.996656,0.05432,,,
2026-04-21,morning,2026-04-21,CAR,reversal,Medium,GO,5/5,0.088768,624,0.144183,-0.288558,-0.632788,-0.673077,0.99,7.61,4.04,4.04,1,False,True,False,True,4,True,CAR_reversal_2026-04-20,2,0.62743,0.538267,0.116984,2.262597,1.613536,0.0,,,
2026-04-20,evening,2026-04-21,CRDO,reversal,Medium,CAUTION,3/5,0.064677,179.7,0.020145,0.05448,0.032499,0.085364,0.44,0.44,1.66,,,False,False,False,False,4,True,CRDO_reversal_2026-04-21,1,0.207896,0.007335,0.063538,1.167969,1.012458,0.045837,,,
2026-04-20,evening,2026-04-21,CRML,reversal,Small,CAUTION,3/5,0.098023,11.54,-0.103986,0.02773,-0.07799,-0.0026,1.06,1.06,0.28,0.01,0,True,True,True,True,4,True,CRML_reversal_2026-04-20,2,0.258241,0.428896,-0.047373,2.216836,9.632639,0.317857,,,
2026-04-21,morning,2026-04-21,EWY,reversal,ETF,CAUTION,3/5,0.039184,152.2,-0.035545,0.023653,-0.010578,0.015572,0.97,0.97,0.63,,,True,False,False,False,4,True,EWY_reversal_2026-04-21,1,0.060165,0.035675,0.017123,0.372799,0.54533,0.0,,,
2026-04-21,morning,2026-04-21,IONQ,reversal,Medium,GO,4/5,0.063975,48.6,-0.047737,-0.025514,-0.102263,-0.121605,0.93,2.36,0.17,0.17,2,True,True,False,True,4,True,IONQ_reversal_2026-04-20,2,0.218039,0.117225,-0.000414,1.114887,1.683549,0.0,,,
2026-04-21,morning,2026-04-21,MP,reversal,Medium,CAUTION,3/5,0.050457,65.5,0.003969,0.056336,-0.033282,-0.072824,0.09,1.49,1.19,1.19,3,False,True,False,True,4,True,MP_reversal_2026-04-21,1,0.116757,0.112735,-0.000906,1.319356,1.621727,0.0,,,
2026-04-21,morning,2026-04-21,RKLB,reversal,Medium,CAUTION,3/5,0.059495,90.33,-0.04085,-0.00321,-0.063434,-0.117901,0.85,2.09,0.52,0.52,2,True,True,False,True,4,True,RKLB_reversal_2026-04-20,2,0.165758,0.215489,0.012855,1.066616,1.133817,0.0,,,
2026-04-20,evening,2026-04-21,TSLA,reversal,Large,CAUTION,3/5,0.042864,393,-0.016743,-0.013969,-0.049059,-0.042494,0.46,1.46,0.06,0.06,2,True,True,False,True,4,True,TSLA_reversal_2026-04-20,2,0.045366,0.1,-0.02108,1.04878,1.31968,0.035828,,,
2026-04-23,morning,2026-04-23,CAR,bounce,Medium,GO,5/6,0.229276,402.005,-0.430007,-0.492544,-0.534658,-0.547257,0.02,0.02,2.43,,,False,False,False,False,4,True,CAR_bounce_2026-04-23,1,,-0.270795,,4.123496,,,-0.288558,-0.476301,-0.476301
2026-04-28,evening,2026-04-29,CAR,bounce,Medium,CAUTION,4/6,0.636993,157.16,0.152647,0.149593,0.180644,0.070851,0.33,0.48,0.02,,,True,True,False,False,4,True,CAR_bounce_2026-04-29,1,,-0.205704,-0.002994,0.207959,,,-0.708325,-0.785295,-0.785295
2026-04-30,morning,2026-04-30,BE,reversal,Medium,GO,4/5,0.07,295.73,-0.041829,-0.017617,-0.023975,-0.001623,1.65,1.65,0.35,0.04,0,True,True,True,True,4,True,BE_reversal_2026-04-30,1,0.262924,0.245707,0.027538,1.112342,1.950053,0.017226,,,
2026-04-29,evening,2026-04-30,CAR,bounce,Medium,CAUTION,4/6,0.633533,179.25,0.007922,0.035146,-0.061116,-0.106834,0.23,0.23,0.18,,,True,False,False,False,4,True,CAR_bounce_2026-04-29,2,,-0.115343,-0.136507,0.201427,,,-0.710785,-0.787106,-0.787106
2026-04-30,morning,2026-04-30,INTC,reversal,Large,GO,5/5,0.052318,95.6,-0.011715,0.04205,0.001883,0.131276,0.82,0.82,2.98,,,True,False,False,False,4,True,INTC_reversal_2026-04-30,1,0.225364,0.147928,0.012661,1.808791,1.824775,0.033409,,,
2026-04-30,morning,2026-04-30,MXL,reversal,Medium,GO,5/5,0.09228,69.515,0.017766,0.110264,0.123786,0.174998,0.54,0.54,2.48,,,False,False,False,False,4,True,MXL_reversal_2026-04-30,1,0.556089,0.119363,0.069757,2.526485,3.833995,0.054893,,,
2026-04-30,morning,2026-04-30,SIMO,reversal,Medium,GO,4/5,0.05198,226.53,-0.034212,0.035271,0.002781,0.052443,2.39,2.39,1.87,0.24,0,True,False,True,True,4,True,SIMO_reversal_2026-04-30,1,0.430424,0.417307,0.039936,2.141691,7.179388,0.074578,,,
2026-05-01,morning,2026-05-01,INTC,reversal,Large,GO,4/5,0.055441,93.2,0.068884,0.027682,0.160408,0.212554,0.11,0.11,3.93,,,False,False,False,False,4,True,INTC_reversal_2026-04-30,2,0.134955,0.11166,-0.020508,0.816662,1.183663,0.007424,,,
2026-05-01,morning,2026-05-01,SIMO,reversal,Medium,GO,4/5,0.065026,212,0.106226,0.071509,0.124575,0.155425,0.15,0.15,2.65,,,False,False,False,False,4,True,SIMO_reversal_2026-04-30,2,0.233436,0.482852,-0.040132,2.264089,2.329705,0.002812,,,
2026-05-01,morning,2026-05-01,STX,reversal,Large,GO,4/5,0.053433,667.01,0.089834,0.10724,0.15592,0.179023,0.1,0.1,3.51,,,False,False,False,False,4,True,STX_reversal_2026-05-01,1,0.099877,0.130534,-0.020916,1.179707,1.631647,0.005344,,,
2026-05-04,morning,2026-05-04,INTC,reversal,Large,GO,4/5,0.055225,99.18,-0.034281,0.090442,0.139443,0.105263,0.65,0.65,2.8,,,True,False,False,False,4,True,INTC_reversal_2026-04-30,3,0.157376,0.178656,-0.010681,1.440439,1.152797,0.022917,,,
2026-05-04,morning,2026-05-04,SIMO,reversal,Medium,GO,4/5,0.063456,239.25,-0.050533,-0.003511,0.023824,0.014462,1.12,1.12,0.82,0.31,0,True,False,True,True,4,True,SIMO_reversal_2026-04-30,3,0.310695,0.572061,0.023367,1.641566,1.600044,0.00924,,,
